file	paragraph	line_start	line_end	char_count	score	snippet
080.头发政治述奇（孟绝子）.txt	2	3	3	117	3	大清帝国打垮了大明帝国后，马上下令推行的不是满汉平等，不是耕者有其田，不是实现《礼运大同篇》中的理想，不是……都不是，而是实施“千分之四的戒严法”，要全国汉人男生把头顶四周百分之八十地带剃成不毛之地，只留下中央一点点，编成一条小辫子。
080.头发政治述奇（孟绝子）.txt	10	19	19	189	4	国民党的官员皆博学多才，皆精修诸子百家之学而成“浑家”，讲究兼容并包，兼容大清帝国的观点，并包北洋军阀的眼光，融会贯通后，专门坐在中学男生女生的头顶上吹毛求疵，耀武扬武，数十年如一日，有恒得紧。“反攻大陆”无望，没有关系；“光复大陆”绝望，没有关系；“以三民主义统一中国”没有希望，也没有关系。国民党的心态是，“只要老子在位掌权当政一天，老子就要管你们一天头发...
081.雷震日记介绍及选注（胡虚一）.txt	3	5	5	456	6	虚一按：雷先生在民国卅二年（一九四三）所写的最后一天日记，是十二月八日。他中断记日记半年多后，才又开始写其民国卅三年（一九四四）的第一天日记，日期已是六月廿六日了。他在这一年的三百六十五天里，只写了十八天的日记，虽比一年只记五天的民国卅二年（一九四三），多记了十三天，但还是偏低的，难怪我和他谈起日记之事时，他也说“自己的日记，写得太少了，遗漏太多，不会是胡（...
081.雷震日记介绍及选注（胡虚一）.txt	10	19	19	130	4	②《刘编民国志》的民国三十三年六月廿三日（比雷日记日期早三天）日志，有一条记曰：“日宼沿湘江窜抵衡阳近郊。”同月廿五日（早雷日记之日一天）日志，有一条记曰：“日寇增援围攻衡阳。”同月廿九日（比雷日记之日晚六天），有一条记曰：“衡阳会战，日寇使用芥子毒气攻城。”
081.雷震日记介绍及选注（胡虚一）.txt	11	21	21	73	3	③雷在日记中说：“长沙甫于十六日失守。”但我查阅《刘编民国志》的民国三十三年六月十八日日志，记有“长沙沦陷”一条。雷记与刘志，稍有出入，只差一天。
081.雷震日记介绍及选注（胡虚一）.txt	14	27	27	756	4	昨日热甚，晚起风转凉，八时半即赴床矣。蒋主席昨在国府纪念周报告华莱士此行①，全为中苏关系。自本年正月，新疆为哥萨克问题与外蒙纠葛一事，苏联所取态度②，及苏日渔业问题之解决③，使日本知悉苏联不致构衅，遂由东北撤兵至华中华南，以造日寇此次之侵犯两点观之，苏联对中国之不好，苏趋表明化。最（虚一按：最为至之笔误）少苏联无意义援助中国。余尝言，中国开国以来之问题，为对...
081.雷震日记介绍及选注（胡虚一）.txt	15	29	29	233	3	“我诚恳希望有这么一天会来到。那时中国和苏联可以并肩作战，不仅与共同的敌人作战，而且向今以后，在延长几达五千英里的共同国境线上和平相处。中苏两国，应该拟制一种和平，互不侵犯，相互援助，以及普遍安全的永久方案，多少和最近的英苏同盟条约相似。加拿大和美国间三千英里国境线的历史实例，是中国和苏联为我们的相互利益所应仿效的。为了亚洲的和平与繁荣，这占了大陆四分之三的...
081.雷震日记介绍及选注（胡虚一）.txt	18	35	35	509	3	①华莱士是美国副总统。关于华莱士的来华访问，《刘编民国志》的民国三十三年六、七月的大事日志内，有颇多记载：其一是十八日：“美副总统华莱士由西伯利亚飞抵廸化。”其二是二十日：“美副总统华莱士偕随员范宣德，拉铁摩尔，哈查得等飞抵重庆。”其三是廿一日：“蒋主席接见华莱士，作首次谈话。”其四是廿二日：“蒋主席再度与华莱士谈话（关于中苏关系，及中共问题）。”其五是廿三...
081.雷震日记介绍及选注（胡虚一）.txt	19	37	37	643	3	②关于雷日记所记“自本年正月，新疆为哈萨克斯坦问题与外蒙纠葛一事，苏联所取态度”之事，我查阅《刘编民国志》书上，亦有记载：其一是民国卅三年三月二日日志：“苏俄飞机及外蒙军协助新疆哈萨克斯坦叛变头目乌思满，攻击新疆阿山之青河、乌河。”其二是同年同月三日日志：“苏俄飞机又自外蒙古方面侵入新疆领空侦察。”其三是同年同月十日日志：“俄机轰炸阿山我军。”其四是同年同月...
081.雷震日记介绍及选注（胡虚一）.txt	20	39	39	108	3	③雷日记中言及“苏日渔业问题之解决”云云，我查《刘编民国志》上，亦有记述。该志民国三十三年三月三十日日志，首条记载云：“苏俄与日寇签订协议，规定北库页岛日本油矿煤矿租借权，移交苏俄；并将‘苏日渔业协议’再延长五年。”
081.雷震日记介绍及选注（胡虚一）.txt	21	41	41	285	3	④雷已忘记华莱士书中引用胡适这段话的出处。我推想这段话，大概是胡任驻美大使时，在美作的一次演讲吧？但雷又说；胡先生这段话中对苏联的看法和态度，到了后来他和国立武汉大学校长周鲠生（虚一按：周和雷早在1928年的国民政府法制局——局长是王世杰——同事时，便是好友了），讨论国际问题时，大大地改变了。这时胡根据若干发生的事实，已认定苏联是个侵略国家，中国不能与之和平...
081.雷震日记介绍及选注（胡虚一）.txt	40	79	79	272	3	华莱士副总统在成都张主席宴会上③一再说：“在现代情况下，农业的改进，必须和工业的发展，齐头并进。”又云：“一百年以前，美国要五家农户，才能生产得出一个城市家庭所需要的食物。现在只要一家农户就可以供给四个城市人家的食物；换句话说，今天美国农民的效率，比他们曾祖父大了二十倍，这一种农业效率的长足进步，是美国具有伟大工业效率的一个基本条件。关于中国农村和城市的关系...
082.我的牢狱之灾（胡虚一）.txt	3	5	5	1072	5	四月十二日到十六日，一连四天，保安处指派承办我“涉嫌叛乱”的“法官”尤元章上校，都来到我住的第三号侦讯房间，正式开始向我展开侦讯案情的工作。这四天里，每天都是上午四小时，下午四小时。尤上校白天上班的八小时办公时间，可说全部都耗用在侦讯我“涉嫌叛乱”的案子上了。这四天的头两天里，侦讯重点，着重在尤上校和我开门见山直截了当，详谈所谓“涉嫌叛乱”案情的真实内容，亦...
082.我的牢狱之灾（胡虚一）.txt	4	7	7	605	5	四天中的后面两日，便是“法官”尤上校，要我就前两日，他和我详谈的，并由“他问、我答”，再由他笔记的那件据作我“涉嫌叛乱”的“意图行刺”之“密谋”事儿，由他在旁指导，由我执笔为文，再写出一个“自白”来。这便是我这个被收押在保安处的“叛乱嫌犯”，在“法官”要求下，向他们所写的什么“自由意志”的“自白书”了。我在这两天内，埋首茶几，用“法官”供给的十行纸和墨水钢笔...
082.我的牢狱之灾（胡虚一）.txt	5	9	9	109	3	现在，我就二十年前，以“叛乱嫌犯”之身，在被押在警总保安处侦讯房间接受侦讯之际，与其“法官”尤元章上校所作案情对谈，及由尤所作笔录，与夫尤上校命我，且在一旁监督指导，我方能写得出来的所谓“自白书”，分别举要，忆记如次：
082.我的牢狱之灾（胡虚一）.txt	9	17	17	689	3	胡：“民国三十八年七月底，八月初，我以流亡学生，随军来台后，即投笔从戎了。那年十一月创刊的《自由中国》杂志，在我服务的陆军第九十九军工作单位，都可看到，而且还是由上级机关如台湾防卫司令部的政治部赠阅的，但份数不多，只有军司令部的高级官长，方可阅到。本人初入军营，虽是‘从戎’了，但未真‘投笔’，还只替军务甚忙的长官，做些文牍笔墨工作，兼当长官孩子的家庭教师①，...
082.我的牢狱之灾（胡虚一）.txt	11	21	21	324	3	胡：“民国四十一年秋，我由驻防彰化的陆军野战部队，奉调到台北的陆军总部做幕僚业务工作。那时陆总的图书室内，《自由中国》杂志，也是公开陈列供官兵阅读的。我自然也读《自由中国》，也读殷海光发表在该刊上的每一篇文章，特别是其精辟的书评文章。我自奉调陆总服务之年，到民国四十四年七月底奉准脱离军职之前一年，我为了准备参加高考，曾商得我的主管上司之同意，及一位爱护我的长...
082.我的牢狱之灾（胡虚一）.txt	16	31	31	534	3	胡：“我和殷海光由相识到相交，那是我利用教书余暇，开始向《自由中国》投稿发表之后。而我教书，由台湾东部而南部，再转到北部以后，由于在《自由中国》，和香港的《祖国》、《自由人》等刊物，发表拙文渐多，而发表出来的拙文，也颇受殷海光的看重和赏识。于是我们便由‘以文会友’，而进入交往渐多，私下很谈得来的好朋友了。但也正因教书余暇，多写了点忤逆当道，惹人讨厌的所谓‘反...
082.我的牢狱之灾（胡虚一）.txt	17	33	33	83	3	尤：“满意，满意。不过殷海光和你都是教书人，一为有名的大学教授，一为资深且亦到大专兼课的中学老师，你们两人又是怎么会认识那个失业且已沦为黑道混混的退役军人李英涛的？”
082.我的牢狱之灾（胡虚一）.txt	18	35	35	322	5	胡：“我之认识无业退役军人李英涛，是由于殷海光的介绍，自认识到现在，还未一年。自殷要他来看我起，到同年暑假，我将其骂走不再来止，我只和此人见过三次面。每次谈话，最多个把小时而已。而殷海光之认识他，又早我快一年。他们相识，无人介绍。是殷海光有次应其一位在南港肥料六厂图书室做事的学生之邀请，前往作学术演讲时，正在该厂作工之李君，过去因爱读殷在《自由中国》上的文章...
